year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2015,29,1,29.8,0,,continuous,continuous,,1,,
2015,38,1,40.7,1,3,continuous,continuous,,1,,
2015,,,7,0,,,continuous,,1,,
2015,25.5,1,42,0,,continuous,continuous,,1,,
2015,42,1,26.7,0,,continuous,continuous,,1,,
2015,26.6,1,37.7,0,,continuous,continuous,,1,,
2015,36.5,1,27.5,0,,continuous,continuous,,1,,
2015,47,1,46,1,8,continuous,continuous,,1,,
2015,27.5,1,18.1,0,,continuous,continuous,,1,,
2015,36.5,1,35.9,1,6,continuous,continuous,,1,,
2015,30,1,28.2,0,,continuous,continuous,,1,,
2015,34.5,1,35.7,1,5,continuous,continuous,,1,,
2015,36.5,1,36,1,1,continuous,continuous,,1,,
2015,80.5,1,82,1,33,continuous,continuous,,1,,
2015,79.5,1,78,1,25,continuous,continuous,,1,,
2015,56.5,1,54.5,1,10,continuous,continuous,,1,,
2015,60,1,58.3,1,15,continuous,continuous,,1,,
2015,44.5,1,46.6,1,12,continuous,continuous,,1,,
2015,51,1,51.5,1,6,continuous,continuous,,1,,
2015,49,1,51,1,9,continuous,continuous,,1,,
2015,60.5,1,32.1,1,20,continuous,continuous,,1,,
2015,43,1,54.5,1,9,continuous,continuous,,1,,
2015,43,1,43,1,4,continuous,continuous,,1,,
2015,55,1,41.5,1,16,continuous,continuous,,1,,
2015,56.5,1,54.9,1,17,continuous,continuous,,1,,
2015,57,1,58.2,1,21,continuous,continuous,,1,,
2015,65.6,1,66.8,1,39,continuous,continuous,,1,,
2015,55,1,54,1,20,continuous,continuous,,1,,
2015,83.8,1,83.8,1,12,continuous,continuous,,1,,
2015,79.5,1,77,1,22,continuous,continuous,,1,,
2015,66,1,66.2,1,16,continuous,continuous,,1,,
2015,62,1,69.1,1,18,continuous,continuous,,1,,
2015,91,1,88,1,11,continuous,continuous,,1,,
2015,68,1,67.1,1,18,continuous,continuous,,1,,
2015,60,1,58.6,1,15,continuous,continuous,,1,,
2015,83.6,1,83.6,1,25,continuous,continuous,,1,,
2015,72.7,1,75.3,1,4,continuous,continuous,,1,,
2015,78,1,77,1,24,continuous,continuous,,1,,
2015,71,1,70,1,23,continuous,continuous,,1,,
2015,64.5,1,62,1,14,continuous,continuous,,1,,
2015,69,1,68,1,25,continuous,continuous,,1,,
2015,69,1,83,1,22,continuous,continuous,,1,,
2015,72,1,74.2,1,22,continuous,continuous,,1,,
2015,70,1,51,1,5,continuous,continuous,,1,,
2015,52,1,68.3,1,10,continuous,continuous,,1,,
2015,67,1,65.1,1,13,continuous,continuous,,1,,
2015,60.5,1,62.2,1,16,continuous,continuous,,1,,
2015,59,1,57.8,1,18,continuous,continuous,,1,,
2015,89,1,90.4,1,27,continuous,continuous,,1,,
2015,52.2,1,52.2,1,10,continuous,continuous,,1,,
2015,62.5,1,73.8,1,23,continuous,continuous,,1,,
2015,67,1,64.5,1,26,continuous,continuous,,1,,
2015,75,1,73.7,1,22,continuous,continuous,,1,,
2015,56,1,58.8,1,23,continuous,continuous,,1,,
2015,56.5,1,58,1,20,continuous,continuous,,1,,
2015,12,1,7,0,,continuous,continuous,,1,,
2015,71,1,69.1,1,16,continuous,continuous,,1,,
2015,9,1,7.2,0,,continuous,continuous,,1,,
2015,,,7.5,0,,,continuous,,1,,
2015,62.5,1,64,1,19,continuous,continuous,,1,,
2015,60.5,1,62.3,1,20,continuous,continuous,,1,,
2015,73,1,66.8,1,20,continuous,continuous,,1,,
2015,61.5,1,61.5,1,12,continuous,continuous,,1,,
2015,60.3,1,60.3,0,,continuous,continuous,,1,,
2015,94,1,94,1,9,continuous,continuous,,1,,
2015,61.4,1,60.7,1,24,continuous,continuous,,1,,
2015,51.2,1,51.9,1,22,continuous,continuous,,1,,
2015,43,1,42.9,1,1,continuous,continuous,,1,,
2015,69.6,1,70.2,1,19,continuous,continuous,,1,,
2015,10.1,1,10.1,0,,continuous,continuous,,1,,
2015,59.2,1,58.4,1,22,continuous,continuous,,1,,
2015,57.2,1,67.2,1,10,continuous,continuous,,1,,
2015,67.5,1,71.8,1,20,continuous,continuous,,1,,
2015,68,1,65.5,1,19,continuous,continuous,,1,,
2015,58,1,56.7,1,13,continuous,continuous,,1,,
2015,62,1,59,1,12,continuous,continuous,,1,,
2015,54,1,53.3,1,19,continuous,continuous,,1,,
2015,59,1,58.7,1,20,continuous,continuous,,1,,
2015,59,1,58.2,1,17,continuous,continuous,,1,,
2015,61,1,58.3,1,17,continuous,continuous,,1,,
2015,64,1,62.5,1,19,continuous,continuous,,1,,
2015,60,1,58.1,1,17,continuous,continuous,,1,,
2015,15,1,18.2,0,,continuous,continuous,,1,,
